"","fname","DGPid","Y.cont","bias","rel.bias","sd","rel.sd","rMSE","coverage","CIwidth"
"504","rfdripw",48,0,0.007630966211005,3.52032818671509,0.0271834073086803,1.33656355135452,0.0281030230027664,0.8,0.076102899539
"505","rfdripw",49,0,0.043024199823547,19.9849975419621,0.0194702497334711,0.885879598784084,0.0471845471409167,0.4,0.073509918303
"506","rfdripw",50,0,0.030510185750627,24.0045560122452,0.0223756461824231,0.874600949484406,0.0377694887600817,0.6,0.074475997085
"507","rfdripw",51,0,0.012036753779636,15.9408699440539,0.0230675995450816,0.818542077656471,0.0259167214137149,0.77,0.0792718430598
"508","rfdripw",52,0,-0.035009241249018,6.4058407464299,0.0291952114481894,1.1210921948907,0.0454915787879623,0.66,0.0943030668068
"509","rfdripw",53,0,-0.04630715027072,65.2630709485656,0.0301601407568276,1.39432344152581,0.0551805211624716,0.47,0.0940784439426
"510","rfdripw",54,0,-0.223881096969282,52.9467198507319,0.0142289394496735,1.00960015950305,0.224328294405438,0,0.049281985164
"511","rfdripw",55,0,0.011792871710077,14.2552426629206,0.0134296080619643,1.04734236530403,0.017821971050962,0.84,0.050999534137
"512","rfdripw",56,0,0.093462832622458,450.470038244025,0.0462699840358525,3.34139488982489,0.104186387739785,0.22,0.091756540764
"513","PCATS",1,1,0.00371715029498894,0.249566896412114,0.134387270986545,1.0198085780036,0.133765303511391,0.97,0.550947241530473
"514","PCATS",2,1,0.114420513666847,494.581942968218,0.0740192941461674,1.05296757527135,0.136073955239873,0.67,0.280651408483662
"515","PCATS",3,1,0.199941179701735,6387.11556068753,0.0824995829079792,1.11774268549107,0.216135593340644,0.23,0.306817908527805
"516","PCATS",4,1,0.0670869994680288,6.67051426106018,0.0597291024195246,1.10367857310342,0.0896245251965495,0.8,0.233658024055794
"517","PCATS",5,1,-0.092322157744443,3.6071439230272,0.434505040109913,1.00216341395759,0.442074727158992,0.99,0.778157266210107
"518","PCATS",6,1,-0.0927691230005356,11.1659590591617,0.363771905685279,1.00516718799065,0.373647975445511,0.93,1.18390446389264
"519","PCATS",7,1,0.127643641986415,76.3965059605411,0.0778332383549945,1.52311702102301,0.149299471541105,0.46,0.236748441756201
"520","PCATS",8,1,0.0973186734229712,2.69607748188413,0.0246549766737383,1.29445840126146,0.100362908451488,0.02,0.0894926120495608
"521","PCATS",9,1,-0.332906350501665,32.3648935841085,0.244502313776726,1.19235456291107,0.412322938765342,0.65,0.885453454578568
"522","PCATS",10,1,-1.35368458397396,2583.93880398369,0.130400418501058,1.08116419722428,1.35988829664151,0,0.452733974094626
"523","PCATS",11,1,2.3664161191206,12.8417165299447,0.530765303664933,3.88425295732898,2.42462779377219,0,1.41824576428182
"524","PCATS",12,1,0.357299619637043,5.09318803512818,0.803553216402738,0.941215249712401,0.875730444867626,0.89,1.32271010199661
