,coef,2.5%,97.5%,tune_loss_mll,tune_loss_mlm,est_mll,est_mlm,config_mll,config_mlm,loss_Y,fs_loss_mll,fs_loss_mlm
51,0.8572736772156132,0.7229646218897752,0.9915827325414512,1.5253439012109635,0.6531511139051587,lgbm,xgb_limitdepth,"{'n_estimators': 47, 'num_leaves': 4, 'min_child_samples': 9, 'learning_rate': 0.3252240843771312, 'log_max_bin': 8, 'colsample_bytree': 0.9835546207164181, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.9721909234249065}","{'n_estimators': 4, 'max_depth': 4, 'min_child_weight': 3.93478854228986, 'learning_rate': 0.4504670834474423, 'subsample': 0.7816890652406704, 'colsample_bylevel': 0.696766150784904, 'colsample_bytree': 0.8893382955812, 'reg_alpha': 0.008746063292965362, 'reg_lambda': 9.56786402906818}",1.4003504514514906,1.4350107374623053,0.7076619525701303
52,0.7444968848322603,0.5975788258836222,0.8914149437808984,1.3084291204796403,0.6176025250684513,extra_tree,lgbm,"{'n_estimators': 4, 'max_features': 0.8986789584982864, 'max_leaves': 12}","{'n_estimators': 4, 'num_leaves': 4, 'min_child_samples': 27, 'learning_rate': 0.683999730276959, 'log_max_bin': 10, 'colsample_bytree': 0.9083017698453065, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.6668787591672348}",1.432139791715465,1.4981685692369446,0.6763748254177312
53,0.7800335899479311,0.6442677691075887,0.9157994107882736,1.5103639928449355,0.6169087772816498,lgbm,extra_tree,"{'n_estimators': 69, 'num_leaves': 4, 'min_child_samples': 6, 'learning_rate': 0.15377748420016063, 'log_max_bin': 8, 'colsample_bytree': 0.7183154794017166, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.769303675002499}","{'n_estimators': 12, 'max_features': 0.3352664742334466, 'max_leaves': 69, 'criterion': 'gini'}",1.3486703826596824,1.367478021537259,0.7007856744530527
54,0.8141121990702384,0.6749871277346879,0.9532372704057888,1.2077272616833572,0.6441224173714184,xgboost,rf,"{'n_estimators': 11, 'max_leaves': 4, 'min_child_weight': 25.55661900096428, 'learning_rate': 0.4759695049564823, 'subsample': 1.0, 'colsample_bylevel': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.007015682580216309}","{'n_estimators': 4, 'max_features': 0.11213975488312722, 'max_leaves': 12, 'criterion': 'entropy'}",1.3948693737112745,1.4520617195246528,0.7157992402094006
55,0.9060031196019744,0.7714766156741686,1.0405296235297803,1.1296262766803638,0.6552288965686994,extra_tree,extra_tree,"{'n_estimators': 11, 'max_features': 0.6817834678463146, 'max_leaves': 34}","{'n_estimators': 4, 'max_features': 0.08411323938281859, 'max_leaves': 12, 'criterion': 'entropy'}",1.3126724045778138,1.3629168213335374,0.6814073462714314
56,0.8112072735541682,0.673175999906487,0.9492385472018494,1.1185542252720968,0.5985661163893194,lgbm,lgbm,"{'n_estimators': 12, 'num_leaves': 13, 'min_child_samples': 5, 'learning_rate': 0.1765914776848039, 'log_max_bin': 10, 'colsample_bytree': 1.0, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.032807097103107315}","{'n_estimators': 8, 'num_leaves': 34, 'min_child_samples': 21, 'learning_rate': 0.18217085993487203, 'log_max_bin': 10, 'colsample_bytree': 0.8723792185804516, 'reg_alpha': 0.0014435404036479077, 'reg_lambda': 0.010283558304547033}",1.4189398062456913,1.458857986013918,0.6984992926304956
57,0.7363688256749575,0.6016937627166574,0.8710438886332577,1.3059391342437476,0.6160650454899844,xgboost,xgboost,"{'n_estimators': 19, 'max_leaves': 4, 'min_child_weight': 0.7293630081449578, 'learning_rate': 0.2869302292564051, 'subsample': 1.0, 'colsample_bylevel': 0.9707519279523166, 'colsample_bytree': 0.8712686565884548, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.04539258218019738}","{'n_estimators': 4, 'max_leaves': 4, 'min_child_weight': 0.18878316990594726, 'learning_rate': 0.8055888362873501, 'subsample': 0.8083900658682277, 'colsample_bylevel': 0.7858641883304651, 'colsample_bytree': 0.9526623502397028, 'reg_alpha': 0.02042971938646632, 'reg_lambda': 1.4129856394172549}",1.3111879680178744,1.3863899317228965,0.7182421430769714
58,0.8954370893613317,0.7591305068188055,1.031743671903858,1.1706887442289715,0.6355139429478001,lgbm,lgbm,"{'n_estimators': 4, 'num_leaves': 4, 'min_child_samples': 21, 'learning_rate': 0.7708448402666707, 'log_max_bin': 7, 'colsample_bytree': 1.0, 'reg_alpha': 1.0826512262187045, 'reg_lambda': 0.029413540544244943}","{'n_estimators': 6, 'num_leaves': 118, 'min_child_samples': 14, 'learning_rate': 0.15290767439159664, 'log_max_bin': 9, 'colsample_bytree': 0.34648133891436983, 'reg_alpha': 0.0043606098756554116, 'reg_lambda': 0.029239965990110646}",1.4219333756220118,1.4880349147258067,0.7140315514023802
59,0.8760960805211444,0.7363641761022398,1.015827984940049,1.2435518023898617,0.6342218188263119,lgbm,lgbm,"{'n_estimators': 18, 'num_leaves': 4, 'min_child_samples': 7, 'learning_rate': 0.40106881032023267, 'log_max_bin': 10, 'colsample_bytree': 0.8591464191448509, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.1458645420529982}","{'n_estimators': 4, 'num_leaves': 5, 'min_child_samples': 88, 'learning_rate': 0.4285074327455128, 'log_max_bin': 9, 'colsample_bytree': 0.6643225391349669, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.09152338527784229}",1.3776682768608106,1.4129805454120559,0.6876350258154589
60,0.6813249759933235,0.5408390110218889,0.8218109409647582,0.821260116261444,0.6458611914946624,xgboost,lgbm,"{'n_estimators': 6, 'max_leaves': 6, 'min_child_weight': 1.9784254263997612, 'learning_rate': 0.6217987384302857, 'subsample': 0.9233288068298845, 'colsample_bylevel': 0.9408749982425902, 'colsample_bytree': 0.6466187678012969, 'reg_alpha': 0.00582959106008926, 'reg_lambda': 1.519608554283884}","{'n_estimators': 68, 'num_leaves': 9, 'min_child_samples': 20, 'learning_rate': 0.0209721903365186, 'log_max_bin': 7, 'colsample_bytree': 0.9690530510640394, 'reg_alpha': 0.06370225397511749, 'reg_lambda': 0.17904715626445927}",1.3307891154503,1.37145475430644,0.6733567352707578
61,0.877765109575391,0.7269523343940283,1.0285778847567537,1.928752311690837,0.6336928112356331,rf,lgbm,"{'n_estimators': 7, 'max_features': 0.7703579528205414, 'max_leaves': 14}","{'n_estimators': 30, 'num_leaves': 16, 'min_child_samples': 95, 'learning_rate': 0.144806535765123, 'log_max_bin': 10, 'colsample_bytree': 0.8135673933880678, 'reg_alpha': 0.0506958434925315, 'reg_lambda': 4.813998881541803}",1.5182477406583916,1.5831393587067921,0.6710473937821385
62,0.8775786962648118,0.7198728318224354,1.035284560707188,1.2836819472495464,0.6172634480810464,lgbm,rf,"{'n_estimators': 25, 'num_leaves': 4, 'min_child_samples': 3, 'learning_rate': 0.9545531712079459, 'log_max_bin': 9, 'colsample_bytree': 0.9558402998650165, 'reg_alpha': 0.013903277908449639, 'reg_lambda': 63.386000775329414}","{'n_estimators': 8, 'max_leaves': 13, 'max_features': 0.5308386472940045, 'criterion': 'gini'}",1.6743687894575432,1.7191855690420985,0.6635757133473135
63,0.640070770771248,0.4851637692272587,0.7949777723152373,1.2957362054188533,0.6373186112663569,xgboost,lgbm,"{'n_estimators': 11, 'max_leaves': 6, 'min_child_weight': 3.839538704936267, 'learning_rate': 0.6239756985806584, 'subsample': 0.8696110953958197, 'colsample_bylevel': 0.8298672467336587, 'colsample_bytree': 0.8768001942190818, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.0009765625}","{'n_estimators': 6, 'num_leaves': 24, 'min_child_samples': 29, 'learning_rate': 0.1164367382455291, 'log_max_bin': 8, 'colsample_bytree': 0.7557547143761006, 'reg_alpha': 0.06947642932715599, 'reg_lambda': 0.0009765625}",1.5207960082552217,1.550606314877598,0.6736420588913246
64,0.8423986279135992,0.6960151704202403,0.9887820854069581,1.0461842390183218,0.6293697928388914,xgboost,xgb_limitdepth,"{'n_estimators': 4, 'max_leaves': 4, 'min_child_weight': 0.015116154915151978, 'learning_rate': 1.0, 'subsample': 0.9305228229227205, 'colsample_bylevel': 0.9238645340625843, 'colsample_bytree': 1.0, 'reg_alpha': 0.15736360752899875, 'reg_lambda': 0.10046076232322645}","{'n_estimators': 14, 'max_depth': 7, 'min_child_weight': 0.10631997337856745, 'learning_rate': 0.10034423965945666, 'subsample': 0.6635410263261942, 'colsample_bylevel': 1.0, 'colsample_bytree': 0.8530854238576006, 'reg_alpha': 0.0022850474981819554, 'reg_lambda': 0.39302892242794146}",1.4868565025436946,1.5368644981011326,0.6939795233948755
65,0.8586574752351522,0.7178411750070074,0.9994737754632971,0.977096368289673,0.6204148661710468,xgboost,xgb_limitdepth,"{'n_estimators': 9, 'max_leaves': 9, 'min_child_weight': 1.8971735730083321, 'learning_rate': 0.4488033828420886, 'subsample': 1.0, 'colsample_bylevel': 0.9027889194778512, 'colsample_bytree': 1.0, 'reg_alpha': 0.0013816903555116699, 'reg_lambda': 0.0023158432362404614}","{'n_estimators': 8, 'max_depth': 4, 'min_child_weight': 18.94161480880622, 'learning_rate': 1.0, 'subsample': 0.992244771966558, 'colsample_bylevel': 0.8673327364047314, 'colsample_bytree': 0.8906057544464254, 'reg_alpha': 0.0009765625, 'reg_lambda': 23.90266300738298}",1.4159187581719357,1.5237709573778544,0.7270427801487233
66,0.7956715568821261,0.6559444686055552,0.935398645158697,1.0350238962805942,0.6016051105571202,lgbm,lgbm,"{'n_estimators': 20, 'num_leaves': 4, 'min_child_samples': 4, 'learning_rate': 0.41929025492645006, 'log_max_bin': 8, 'colsample_bytree': 0.7610534336273627, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.009280655005879927}","{'n_estimators': 21, 'num_leaves': 4, 'min_child_samples': 6, 'learning_rate': 0.3307339404573974, 'log_max_bin': 6, 'colsample_bytree': 0.717942114890476, 'reg_alpha': 0.00547046570520238, 'reg_lambda': 0.007574573343462301}",1.3448306045401135,1.3960435801292863,0.6783527972782712
67,0.7901667333276319,0.6564019156075245,0.9239315510477393,0.9857041061194388,0.6164681128911655,lgbm,rf,"{'n_estimators': 23, 'num_leaves': 4, 'min_child_samples': 13, 'learning_rate': 0.29494982816267024, 'log_max_bin': 10, 'colsample_bytree': 1.0, 'reg_alpha': 0.005778238317153882, 'reg_lambda': 3.061355838150557}","{'n_estimators': 6, 'max_features': 0.08354588832577466, 'max_leaves': 14, 'criterion': 'entropy'}",1.2638518199032291,1.3150004439799314,0.7058901761763502
68,0.8961373450267468,0.7577490225143124,1.0345256675391812,1.0814179533181025,0.6705702001716766,extra_tree,extra_tree,"{'n_estimators': 5, 'max_features': 0.8386517614686628, 'max_leaves': 14}","{'n_estimators': 4, 'max_leaves': 5, 'max_features': 0.5469452577099918, 'criterion': 'entropy'}",1.4079996048056418,1.437578275237519,0.6887600262939089
69,0.7914535091000867,0.6457004701489337,0.9372065480512397,1.0948985114843668,0.6570573601226283,extra_tree,rf,"{'n_estimators': 4, 'max_features': 0.8955256151722287, 'max_leaves': 27}","{'n_estimators': 4, 'max_leaves': 5, 'max_features': 0.5469452577099918, 'criterion': 'entropy'}",1.4920336841567237,1.5542016111563652,0.7023189778596672
70,0.8741785967435641,0.740589771633048,1.0077674218540804,1.1073833529208934,0.6482545673590046,lgbm,lgbm,"{'n_estimators': 213, 'num_leaves': 4, 'min_child_samples': 17, 'learning_rate': 0.14057525850592145, 'log_max_bin': 10, 'colsample_bytree': 1.0, 'reg_alpha': 0.043058250860338036, 'reg_lambda': 4.712688040187941}","{'n_estimators': 72, 'num_leaves': 4, 'min_child_samples': 7, 'learning_rate': 0.149110137118235, 'log_max_bin': 5, 'colsample_bytree': 0.9934244988608766, 'reg_alpha': 0.013575172218183634, 'reg_lambda': 0.5789590252643401}",1.3710711017497854,1.3952556176715207,0.7067049478422254
71,0.8664184740814393,0.7359157438400157,0.996921204322863,1.301079459759864,0.6228967388012985,lgbm,rf,"{'n_estimators': 38, 'num_leaves': 7, 'min_child_samples': 3, 'learning_rate': 0.11507322538636973, 'log_max_bin': 6, 'colsample_bytree': 0.829576947675071, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.13369139815564796}","{'n_estimators': 6, 'max_features': 0.0734805340858997, 'max_leaves': 17, 'criterion': 'gini'}",1.3187515619176762,1.3860856352628337,0.7319736042878747
72,0.6453214670523432,0.5192929328624853,0.771350001242201,1.1516046765276287,0.6056478302560601,extra_tree,xgboost,"{'n_estimators': 89, 'max_features': 1.0, 'max_leaves': 449}","{'n_estimators': 21, 'max_leaves': 10, 'min_child_weight': 0.09192904678981227, 'learning_rate': 0.30097111574397656, 'subsample': 0.6205401595045529, 'colsample_bylevel': 0.7757884586902333, 'colsample_bytree': 0.7967609659665394, 'reg_alpha': 0.025976166928786834, 'reg_lambda': 3.0226387231805183}",1.2206396992057293,1.2764758940692686,0.7518119691930577
73,0.820639752251884,0.6720388084650506,0.9692406960387174,1.3139743995475612,0.625390376968711,lgbm,xgboost,"{'n_estimators': 107, 'num_leaves': 4, 'min_child_samples': 5, 'learning_rate': 0.33347842762886115, 'log_max_bin': 10, 'colsample_bytree': 0.7970508285819604, 'reg_alpha': 0.0009765625, 'reg_lambda': 3.3465576773687924}","{'n_estimators': 4, 'max_leaves': 5, 'min_child_weight': 0.9146777899395455, 'learning_rate': 0.38946718731417634, 'subsample': 0.7593274397272737, 'colsample_bylevel': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0011281022212262847, 'reg_lambda': 0.06244747928519334}",1.5792399114938789,1.595876490789436,0.6948610588810721
74,0.9330123210042887,0.7882883902823936,1.0777362517261837,1.7686959745708117,0.6262958954070129,xgb_limitdepth,xgb_limitdepth,"{'n_estimators': 15, 'max_depth': 3, 'min_child_weight': 36.32043420510809, 'learning_rate': 0.3237099747186269, 'subsample': 0.8836337006206285, 'colsample_bylevel': 0.9320503494257246, 'colsample_bytree': 1.0, 'reg_alpha': 0.0018113831729946483, 'reg_lambda': 0.1012658751032709}","{'n_estimators': 26, 'max_depth': 4, 'min_child_weight': 1.0931141204328185, 'learning_rate': 0.22463703824679415, 'subsample': 0.9890406565513691, 'colsample_bylevel': 0.5545789731499007, 'colsample_bytree': 1.0, 'reg_alpha': 0.01643179411930738, 'reg_lambda': 2.071871568876609}",1.4074639299643197,1.51754174916897,0.7182799957157433
75,0.7171801295744451,0.5877900109849881,0.8465702481639021,1.055174017044207,0.5707936484797534,lgbm,lgbm,"{'n_estimators': 210, 'num_leaves': 4, 'min_child_samples': 17, 'learning_rate': 0.13230740650398928, 'log_max_bin': 7, 'colsample_bytree': 0.7932930633075352, 'reg_alpha': 0.002667476464889519, 'reg_lambda': 5.307256058846817}","{'n_estimators': 42, 'num_leaves': 4, 'min_child_samples': 10, 'learning_rate': 0.3988339076670543, 'log_max_bin': 10, 'colsample_bytree': 1.0, 'reg_alpha': 0.036114468962103394, 'reg_lambda': 5.092905448409441}",1.255899578909443,1.3052876808084912,0.7441770193805781
76,0.7537726920001118,0.6151461370556498,0.8923992469445737,1.051809090361783,0.6175155839061036,lgbm,xgb_limitdepth,"{'n_estimators': 4, 'num_leaves': 12, 'min_child_samples': 5, 'learning_rate': 0.6590288973485555, 'log_max_bin': 6, 'colsample_bytree': 0.9968072020438136, 'reg_alpha': 0.003367757120991667, 'reg_lambda': 43.85703326571338}","{'n_estimators': 13, 'max_depth': 4, 'min_child_weight': 4.1101495591899075, 'learning_rate': 0.20963156064216654, 'subsample': 0.8558680391542387, 'colsample_bylevel': 0.5280037751427308, 'colsample_bytree': 0.7683269931813305, 'reg_alpha': 0.002108819870419386, 'reg_lambda': 0.4289319978296546}",1.3176908632851,1.3936223859501025,0.695360495752438
77,0.7475109116155819,0.6028649093947888,0.8921569138363751,1.1922509685293692,0.6287406469677009,lgbm,xgboost,"{'n_estimators': 4, 'num_leaves': 4, 'min_child_samples': 85, 'learning_rate': 1.0, 'log_max_bin': 7, 'colsample_bytree': 0.8656411937980538, 'reg_alpha': 0.004611188368895156, 'reg_lambda': 0.11961473466056452}","{'n_estimators': 4, 'max_leaves': 4, 'min_child_weight': 0.13547281170838388, 'learning_rate': 0.5444158565416849, 'subsample': 0.8751699349090457, 'colsample_bylevel': 0.8631362377917966, 'colsample_bytree': 0.8797306393078957, 'reg_alpha': 0.005329657604916947, 'reg_lambda': 0.40125168255615623}",1.361005720605753,1.400444005039876,0.6823271786698409
78,0.7942227665127771,0.6629782860220551,0.9254672470034991,0.8947528196733213,0.6293475728495297,xgboost,lgbm,"{'n_estimators': 33, 'max_leaves': 4, 'min_child_weight': 0.20549996411372137, 'learning_rate': 0.3694199235444377, 'subsample': 0.989136898992892, 'colsample_bylevel': 0.6067591630410489, 'colsample_bytree': 0.5452971868597818, 'reg_alpha': 0.009487296541348228, 'reg_lambda': 0.026721796792947842}","{'n_estimators': 7, 'num_leaves': 30, 'min_child_samples': 10, 'learning_rate': 0.2196266327996094, 'log_max_bin': 5, 'colsample_bytree': 0.9213107213320563, 'reg_alpha': 0.007704104902643932, 'reg_lambda': 0.025378395486530925}",1.2882333874293275,1.364788233044503,0.7449429130957432
79,0.8800895009863613,0.7426113215384522,1.0175676804342704,1.0411314654543624,0.632190812825383,lgbm,extra_tree,"{'n_estimators': 100, 'num_leaves': 5, 'min_child_samples': 9, 'learning_rate': 0.14815831364002088, 'log_max_bin': 6, 'colsample_bytree': 0.7439197897577041, 'reg_alpha': 0.0048888313039774055, 'reg_lambda': 4.510151812733001}","{'n_estimators': 4, 'max_leaves': 14, 'max_features': 0.43842502532897903, 'criterion': 'gini'}",1.3639143088333394,1.3957123905617135,0.6915679275536675
80,0.8194290599622606,0.6827385139964097,0.9561196059281114,1.3366377474416071,0.6429455938840696,lgbm,rf,"{'n_estimators': 4, 'num_leaves': 4, 'min_child_samples': 4, 'learning_rate': 0.6789294453613841, 'log_max_bin': 6, 'colsample_bytree': 1.0, 'reg_alpha': 0.001962015491173649, 'reg_lambda': 0.20159383372897394}","{'n_estimators': 7, 'max_features': 0.15134192987627376, 'max_leaves': 10, 'criterion': 'gini'}",1.3770029632797431,1.4076157692451872,0.6937492803762875
81,0.8461874700714903,0.7158912181445203,0.9764837219984603,1.5189587177729598,0.6192693529214645,xgboost,lgbm,"{'n_estimators': 33, 'max_leaves': 4, 'min_child_weight': 1.212902213148914, 'learning_rate': 0.2598187951737824, 'subsample': 0.9490751223773313, 'colsample_bylevel': 0.8715797484220669, 'colsample_bytree': 0.7242593978437377, 'reg_alpha': 0.017097649143191816, 'reg_lambda': 0.3558263211654167}","{'n_estimators': 137, 'num_leaves': 4, 'min_child_samples': 4, 'learning_rate': 0.12871670233514904, 'log_max_bin': 7, 'colsample_bytree': 0.3695782108662317, 'reg_alpha': 0.002502007679927163, 'reg_lambda': 0.004291839576492851}",1.2994503142829017,1.3356803065053247,0.7003981068755329
82,0.8087453106445288,0.6734596976661964,0.9440309236228612,1.2130603578819925,0.6541363913931099,lgbm,xgb_limitdepth,"{'n_estimators': 7, 'num_leaves': 4, 'min_child_samples': 15, 'learning_rate': 0.6945064905423671, 'log_max_bin': 10, 'colsample_bytree': 1.0, 'reg_alpha': 0.006955268652669901, 'reg_lambda': 11.838839163780849}","{'n_estimators': 6, 'max_depth': 8, 'min_child_weight': 7.206164031630363, 'learning_rate': 0.28237410486666936, 'subsample': 0.9146638281796221, 'colsample_bylevel': 1.0, 'colsample_bytree': 0.9917320174897308, 'reg_alpha': 0.07797936689626715, 'reg_lambda': 1.5086333248584003}",1.3886908251401318,1.458918042353197,0.734745704392957
83,0.9150228470911844,0.7772393678144286,1.0528063263679401,1.2978331646571997,0.6333902263886788,lgbm,lgbm,"{'n_estimators': 17, 'num_leaves': 13, 'min_child_samples': 2, 'learning_rate': 0.22022298789667977, 'log_max_bin': 6, 'colsample_bytree': 0.9338349386188625, 'reg_alpha': 0.0033399498816076983, 'reg_lambda': 0.13838125427805126}","{'n_estimators': 12, 'num_leaves': 190, 'min_child_samples': 9, 'learning_rate': 0.07466337832148787, 'log_max_bin': 10, 'colsample_bytree': 0.7985081348178229, 'reg_alpha': 0.0034968710369071166, 'reg_lambda': 0.34791452447997173}",1.4414987729246997,1.482621056202904,0.6969330903489678
84,0.9861093307014089,0.8494090113188446,1.1228096500839733,1.4206444781432637,0.6362469129118264,rf,xgboost,"{'n_estimators': 13, 'max_features': 0.502633513021943, 'max_leaves': 9}","{'n_estimators': 4, 'max_leaves': 9, 'min_child_weight': 0.07741740799919533, 'learning_rate': 0.3473424829845258, 'subsample': 0.7934172905930276, 'colsample_bylevel': 0.9241169510675877, 'colsample_bytree': 0.9921246995776422, 'reg_alpha': 0.0009765625, 'reg_lambda': 1.1732966644597032}",1.3745431002217952,1.4456036248560244,0.6921983607268276
85,0.7126096356234194,0.5790401314154507,0.846179139831388,1.217443709794,0.6520959417846938,lgbm,lgbm,"{'n_estimators': 9, 'num_leaves': 5, 'min_child_samples': 10, 'learning_rate': 0.32586481667089673, 'log_max_bin': 7, 'colsample_bytree': 0.8257435646203897, 'reg_alpha': 0.06399791946228992, 'reg_lambda': 8.193834614480057}","{'n_estimators': 45, 'num_leaves': 4, 'min_child_samples': 10, 'learning_rate': 0.23563471216311574, 'log_max_bin': 9, 'colsample_bytree': 0.453385941769599, 'reg_alpha': 0.705171624771538, 'reg_lambda': 0.03851740273995698}",1.2730791881093553,1.3245954313285389,0.7102151873827243
86,0.850446840486198,0.71660389073789,0.984289790234506,1.0415569412237957,0.6546719214495491,lgbm,xgboost,"{'n_estimators': 21, 'num_leaves': 4, 'min_child_samples': 8, 'learning_rate': 0.2792852373041336, 'log_max_bin': 9, 'colsample_bytree': 0.6294559536610658, 'reg_alpha': 0.02191824808430612, 'reg_lambda': 2.2524927097033127}","{'n_estimators': 5, 'max_leaves': 30, 'min_child_weight': 0.059042011188970775, 'learning_rate': 0.24742239705634897, 'subsample': 0.8628851694209457, 'colsample_bylevel': 0.6331203681600411, 'colsample_bytree': 0.9278611392059561, 'reg_alpha': 0.027208549316480528, 'reg_lambda': 19.98540707309804}",1.316595789840485,1.3593738243154274,0.6992597287410068
87,0.8237875377225119,0.6911986012431737,0.9563764742018501,1.1528361549734847,0.6403984741661192,xgb_limitdepth,extra_tree,"{'n_estimators': 11, 'max_depth': 2, 'min_child_weight': 0.4730143698926796, 'learning_rate': 0.4759695049564823, 'subsample': 1.0, 'colsample_bylevel': 0.9911331027217124, 'colsample_bytree': 1.0, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.00813815974417541}","{'n_estimators': 5, 'max_features': 0.17536608353726063, 'max_leaves': 24, 'criterion': 'gini'}",1.2400584599491595,1.3266743515627766,0.6859499954057806
88,0.8029726714252332,0.6567104297195577,0.9492349131309087,1.4781287035053416,0.639630529518221,extra_tree,xgb_limitdepth,"{'n_estimators': 6, 'max_features': 0.7164912041886111, 'max_leaves': 66}","{'n_estimators': 6, 'max_depth': 3, 'min_child_weight': 2.590041866079542, 'learning_rate': 0.2671486398727041, 'subsample': 0.8897574181652623, 'colsample_bylevel': 0.8597771570987853, 'colsample_bytree': 0.8875125279645535, 'reg_alpha': 0.0030377917248092822, 'reg_lambda': 0.11193123203884645}",1.5088140321703505,1.5647926504911134,0.6953971990793032
89,0.7024125877006778,0.5552419950150891,0.8495831803862666,1.1491276092826859,0.6292492085461215,xgboost,lgbm,"{'n_estimators': 4, 'max_leaves': 4, 'min_child_weight': 6.188190506620302, 'learning_rate': 1.0, 'subsample': 0.7671182278759895, 'colsample_bylevel': 1.0, 'colsample_bytree': 0.9050640570031124, 'reg_alpha': 0.0051521273339365245, 'reg_lambda': 1.0132858372557283}","{'n_estimators': 4, 'num_leaves': 56, 'min_child_samples': 7, 'learning_rate': 0.18113362405027641, 'log_max_bin': 6, 'colsample_bytree': 0.7056648485531513, 'reg_alpha': 0.1319064654844414, 'reg_lambda': 0.04124757498890601}",1.5125938380136623,1.5336720179417278,0.6940699718740371
90,0.8259930003376911,0.685804881575407,0.9661811190999752,1.016236038092264,0.6327489078920752,lgbm,rf,"{'n_estimators': 19, 'num_leaves': 4, 'min_child_samples': 5, 'learning_rate': 0.36536023505137827, 'log_max_bin': 10, 'colsample_bytree': 0.4960422930210587, 'reg_alpha': 0.0009765625, 'reg_lambda': 3.7164174791489506}","{'n_estimators': 6, 'max_leaves': 11, 'max_features': 0.17110023483657646, 'criterion': 'entropy'}",1.3407590217970213,1.4024408010169431,0.6786984761612579
91,0.7614745160123383,0.6198972851783027,0.9030517468463739,1.3347614317650345,0.6266756155619434,xgboost,xgboost,"{'n_estimators': 35, 'max_leaves': 7, 'min_child_weight': 15.502004093539174, 'learning_rate': 0.11814368206511505, 'subsample': 1.0, 'colsample_bylevel': 0.8095974862973261, 'colsample_bytree': 0.5853458514766052, 'reg_alpha': 0.0009765625, 'reg_lambda': 1.558747658029357}","{'n_estimators': 6, 'max_leaves': 7, 'min_child_weight': 0.8986112327240726, 'learning_rate': 0.38258283955937467, 'subsample': 1.0, 'colsample_bylevel': 0.6974129122452082, 'colsample_bytree': 0.8750640908856465, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.12683416849728735}",1.2705615565706547,1.3865036267976825,0.6763231127305128
92,0.6307938487440041,0.4965440751925513,0.765043622295457,1.0974231545528605,0.6134609591000131,lgbm,lgbm,"{'n_estimators': 6, 'num_leaves': 4, 'min_child_samples': 13, 'learning_rate': 0.7401583385942778, 'log_max_bin': 9, 'colsample_bytree': 0.9367793942818634, 'reg_alpha': 0.0010250958122368975, 'reg_lambda': 1.0281040395114955}","{'n_estimators': 42, 'num_leaves': 8, 'min_child_samples': 5, 'learning_rate': 0.16439690106062496, 'log_max_bin': 7, 'colsample_bytree': 0.8722183503228214, 'reg_alpha': 0.0009765625, 'reg_lambda': 0.06004136780572779}",1.286524896665124,1.321525308394011,0.7213302685244153
93,0.687999161234117,0.5474033751717664,0.8285949472964675,1.2049548894733213,0.5889791574941624,xgb_limitdepth,lgbm,"{'n_estimators': 23, 'max_depth': 8, 'min_child_weight': 6.25578755868682, 'learning_rate': 0.27492636860989966, 'subsample': 0.9452642648281835, 'colsample_bylevel': 1.0, 'colsample_bytree': 0.9429076153923982, 'reg_alpha': 0.14845060945936783, 'reg_lambda': 12.125741147436157}","{'n_estimators': 4, 'num_leaves': 12, 'min_child_samples': 54, 'learning_rate': 0.6589271416244936, 'log_max_bin': 4, 'colsample_bytree': 0.9903812075519512, 'reg_alpha': 0.005081367577059269, 'reg_lambda': 0.007299548683604324}",1.4136339388212409,1.4947190915317177,0.7636142655708238
94,0.8938503744482654,0.7555628645670585,1.0321378843294724,1.1785787081945438,0.6527059612850404,rf,rf,"{'n_estimators': 7, 'max_features': 0.7174010615023695, 'max_leaves': 26}","{'n_estimators': 4, 'max_features': 0.14865649637336212, 'max_leaves': 7, 'criterion': 'entropy'}",1.4136259425177864,1.4686430328713262,0.7051694779486855
95,0.7085598151291344,0.5689640083329294,0.8481556219253393,1.006590519302286,0.6362996169311159,rf,xgb_limitdepth,"{'n_estimators': 6, 'max_features': 0.9489499438267418, 'max_leaves': 27}","{'n_estimators': 12, 'max_depth': 8, 'min_child_weight': 0.6036238051270906, 'learning_rate': 0.24322633487041967, 'subsample': 1.0, 'colsample_bylevel': 0.7707624339516631, 'colsample_bytree': 1.0, 'reg_alpha': 0.005310108397302457, 'reg_lambda': 1.6064760910903466}",1.4737419832515752,1.5164858553742475,0.7374137475306434
